tried: {'384_0.00404': 62.89992843872104, '1024_0.00379': 26.82429755882198, '384_0.00409': 67.39568315689748, '768_0.00328': 28.790424361720607, '384_0.00414': 70.61010254234425, '2048_0.00328': 10.167381108538397, '384_0.00419': 67.6698206821534, '768_0.00444': 25.870406930615218, '384_0.00424': 70.57944462932984, '384_0.00399': 68.67044387922245, '384_0.00429': 69.3977058792889, '768_0.00419': 26.575331707043922, '384_0.00439': 66.13408440331892, '768_0.00394': 24.719500221680185, '384_0.00434': 62.350700800297666, '768_0.00424': 27.31605726437374, '384_0.00499': 63.43365163994893, '768_0.00429': 26.78281924381954, '384_0.00449': 68.20629150441275, '768_0.00460': 26.10915553665433, '384_0.00459': 67.04721986739602, '4096_0.00409': 1.2561136281323246, '768_0.00379': 25.25305523962445, '384_0.00444': 66.73690763557939, '768_0.00414': 26.118078801712006, '384_0.00455': 66.25022205753817, '384_0.00460': 69.57494851605087, '384_0.00465': 64.03034165067179, '768_0.00333': 26.609280721997248, '384_0.00469': 67.17306958175313, '384_0.00471': 66.08291262407283, '384_0.00479': 63.10189474040365, '768_0.00369': 25.14579358063616, '768_0.00389': 23.746610640747498, '384_0.00490': 66.01781827833318, '768_0.00348': 28.057834520510685, '384_0.00422': 67.56488274859116, '768_0.00288': 27.391336838612673, '384_0.00435': 69.93461326825104, '384_0.00475': 64.67585599324066, '384_0.00402': 67.80355337177382, '384_0.00410': 71.0943177079664, '384_0.00420': 70.61150530753595, '384_0.00394': 68.92841358905969, '384_0.00480': 63.3536271209436, '768_0.00439': 25.32875408911212, '384_0.00440': 66.12332246529239, '384_0.00405': 66.09580819143844, '384_0.00415': 66.35225722209671, '384_0.00425': 68.77247848587687, '384_0.00445': 69.354873240052, '384_0.00464': 66.10281457305287, '384_0.00454': 70.36670835947007, '384_0.00450': 68.28890790047375, '384_0.00470': 62.65338359663198, '384_0.00495': 64.86974583671339, '384_0.00389': 68.5595754575047, '384_0.00412': 66.87840456367671, '384_0.00408': 67.51329631926352, '1024_0.00394': 27.642439147799617, '384_0.00484': 71.68887610755866, '384_0.00485': 69.167348291433, '384_0.00430': 68.64606732316547, '384_0.00384': 68.09371343393407, '384_0.00486': 68.6299969176348, '768_0.00486': 24.53622169760704, '1024_0.00409': 26.91209516364785, '384_0.00493': 64.65327499291203, '768_0.00352': 28.489089455753277, '768_0.00495': 22.38529260155235, '384_0.00354': 75.43911230193855, '384_0.00403': 69.88170748654464, '384_0.00369': 71.640532260971, '384_0.00488': 64.9937328510308, '384_0.00400': 67.61144419731598, '384_0.00411': 70.50597012408639, '384_0.00359': 72.72696737599598, '768_0.00403': 26.809270626760334, '384_0.00364': 69.63992069106752, '768_0.00354': 26.57359941305943, '384_0.00413': 68.60823693536467, '768_0.00353': 27.240146092827818, '1024_0.00424': 24.903560554666424, '384_0.00407': 69.5501373587998, '384_0.00431': 67.91788167007742, '384_0.00355': 72.27565630146275, '384_0.00406': 68.57183199580817, '384_0.00358': 74.71245558535863, '1024_0.00399': 28.704671973176097, '384_0.00353': 72.92860810000957, '768_0.00283': 28.60588041537368, '384_0.00283': 77.83231091864579, '384_0.00374': 69.82883241930443, '384_0.00237': 77.88890955726276, '384_0.00323': 75.27150949403206, '384_0.00243': 78.52366019446045, '384_0.00248': 79.59882288120752, '384_0.00232': 79.1084562247092, '384_0.00217': 80.65226486547104, '384_0.00222': 81.92525327725751, '384_0.00212': 80.5833978965932, '384_0.00227': 78.37833191832755, '384_0.00207': 78.6584423267902, '384_0.00197': 81.84375407003499, '384_0.00297': 74.91506079914444, '384_0.00103': 84.62170151946538, '384_0.00050': 84.07805813013012, '384_0.00121': 83.37328729645768, '384_0.00116': 84.27134576926119, '384_0.00203': 81.34063109862035, '384_0.00086': 85.24431993385153, '384_0.00081': 85.53765221314535, '384_0.00045': 83.81560524599014, '384_0.00051': 85.40445595925513, '384_0.00030': 79.04369925589437, '384_0.00020': 72.07696699048799, '384_0.00076': 85.58985231390176, '768_0.00051': 40.90771925615962, '384_0.00126': 83.1246558102795, '384_0.00015': 67.12605575460229, '1024_0.00005': 37.48953537641294, '384_0.00061': 85.89137368504083, '768_0.00126': 36.83218990818042, '384_0.00005': 49.266808660283594, '384_0.00091': 84.80800170935896, '384_0.00136': 84.3433481098442, '384_0.00046': 85.52413757346095, '384_0.00066': 84.94904757738865, '384_0.00071': 85.30023660735802, '384_0.00016': 67.41695379739474, '384_0.00021': 73.06445117995176, '384_0.00001': 40.220111294812924, '384_0.00131': 83.72008584423223, '384_0.00006': 50.84517848835364, '384_0.00007': 52.72975195246471, '384_0.00011': 59.76182064007383, '384_0.00056': 84.55679751457015, '384_0.00141': 82.55999574498261, '1024_0.00015': 44.80948773854212, '384_0.00065': 85.64633545129566, '384_0.00090': 84.10601625867069, '384_0.00314': 78.55325720196362, '384_0.00105': 84.72058624729631, '384_0.00268': 74.65946290739285, '384_0.00003': 44.851522028022714, '768_0.00005': 30.488022205478917, '384_0.00035': 81.06140318364268, '384_0.00025': 76.555579124697, '384_0.00010': 58.87735086089424, '384_0.00040': 83.56865651349237, '384_0.00088': 85.55544802315345, '384_0.00108': 84.09855150818859, '384_0.00012': 61.269749681517034}
384,0.005,66.43278149749872
384,0.00495,62.62293777536281
384,0.0049,66.52778743411743
384,0.00485,59.680935208654844
384,0.0048,63.02736248236954
384,0.00475,65.22858729099568
384,0.0047,66.21933741434835
384,0.00465,63.55075103573542
384,0.0046,66.26153124733567
384,0.00455,69.47292985028194
384,0.00449,66.1084601368986
384,0.00444,63.75834974890155
384,0.00439,66.2419341963112
384,0.00434,70.0880403639832
384,0.00429,72.44341116023972
384,0.00424,68.22232465743652
384,0.00419,67.77482279825927
384,0.00414,71.00273830301596
384,0.00409,67.73600399769808
384,0.00404,67.80713008461025
384,0.00399,67.76610391381426
384,0.00394,69.55340940220157
384,0.00389,71.05211995509947
384,0.00384,69.8753167708532
384,0.00379,69.99236447639744
384,0.00374,69.83268149322485
384,0.00369,71.55232779665884
384,0.00364,72.42107894342676
384,0.00359,72.92371471145874
384,0.00354,73.10399696463084
384,0.00348,73.24752540788911
384,0.00343,71.50013588932867
384,0.00338,73.60460233675346
384,0.00333,70.68044862205694
384,0.00328,75.5989340749872
384,0.00323,72.98408341726498
384,0.00318,75.40004858247578
384,0.00313,74.18060893287401
384,0.00308,74.73617947235894
384,0.00303,75.93399140478108
384,0.00298,74.79162727588401
384,0.00293,77.57640899676308
384,0.00288,75.82320605091975
384,0.00283,75.19134270247636
384,0.00278,75.47724546901577
384,0.00273,78.02287403507673
384,0.00268,75.52452674378162
384,0.00263,77.62026065240167
384,0.00258,81.12613994514064
384,0.00253,77.48881943823936
384,0.00247,75.450789884458
384,0.00242,79.37901683650486
384,0.00237,76.2629363248073
384,0.00232,78.99214100412026
384,0.00227,77.72941125371904
384,0.00222,79.5207714091792
384,0.00217,82.0385160017536
384,0.00212,81.45041444028197
384,0.00207,78.43607421038038
384,0.00202,79.38085099601594
384,0.00197,82.03236315632658
384,0.00192,79.5404870536879
384,0.00187,79.1815401582151
384,0.00182,81.25790355929219
384,0.00177,81.63051218242559
384,0.00172,84.27593309453582
384,0.00167,81.4794399993012
384,0.00162,82.44116394983772
384,0.00157,80.9395249925211
384,0.00152,84.1070259408936
384,0.00146,82.94470782861647
384,0.00141,82.147567429757
384,0.00136,83.78834414324271
384,0.00131,82.20648548909337
384,0.00126,83.86421161432044
384,0.00121,83.56148158091978
384,0.00116,84.0279943462134
384,0.00111,83.38159621595231
384,0.00106,85.08402044479269
384,0.00101,84.31772088921052
384,0.00096,84.43499731179152
384,0.00091,85.84251347988388
384,0.00086,85.68016081821392
384,0.00081,86.34089892795
384,0.00076,85.5176058839843
384,0.00071,86.18410718145155
384,0.00066,85.36312972212727
384,0.00061,85.21788643511508
384,0.00056,85.6472467170821
384,0.00051,84.13441154887981
384,0.00045,83.74620999312339
384,0.0004,82.50943421359354
384,0.00035,81.04251993258289
384,0.0003,79.31159330704466
384,0.00025,76.44956460130331
384,0.0002,72.48838498381978
384,0.00015,66.73988457930876
384,0.0001,57.844479442657814
384,5e-05,48.57184479262819
384,0.0,34.327815494480134
768,0.005,20.21286809749388
768,0.00495,27.442418999732677
768,0.0049,26.45368309833497
768,0.00485,25.069148484823597
768,0.0048,24.04300966533254
768,0.00475,23.702360228330836
768,0.0047,24.742684576030875
768,0.00465,26.88004299406907
768,0.0046,25.04016391169292
768,0.00455,26.42756454465968
768,0.00449,26.100793935652447
768,0.00444,25.9556128642051
768,0.00439,26.059985954592264
768,0.00434,26.45561981138221
768,0.00429,25.209865091693427
768,0.00424,26.846935255389266
768,0.00419,24.296501798549247
768,0.00414,28.154938479368997
768,0.00409,25.616685520361987
768,0.00404,24.849738536757858
768,0.00399,21.098186497970236
768,0.00394,26.01665912372578
768,0.00389,27.160003496405075
768,0.00384,26.3254133381529
768,0.00379,27.82976212191118
768,0.00374,22.169547765195354
768,0.00369,28.111024549493152
768,0.00364,25.24568748557397
768,0.00359,27.96095081375605
768,0.00354,24.57291796644008
768,0.00348,28.96292709079624
768,0.00343,27.854380459019627
768,0.00338,26.750486892269922
768,0.00333,27.02090807083973
768,0.00328,30.02445252458475
768,0.00323,26.229870570198717
768,0.00318,28.202738579565267
768,0.00313,29.242341982401136
768,0.00308,27.114065440326918
768,0.00303,29.266438158313044
768,0.00298,29.50621504342573
768,0.00293,28.430789303658912
768,0.00288,29.886720195215315
768,0.00283,29.11551589521933
768,0.00278,29.688843178638795
768,0.00273,27.509916893637822
768,0.00268,29.47006919152181
768,0.00263,29.60827698574338
768,0.00258,30.14388717441061
768,0.00253,29.378217380275725
768,0.00247,30.292003341687554
768,0.00242,29.572142286822338
768,0.00237,30.368381331682258
768,0.00232,29.892378785700952
768,0.00227,29.838622723868408
768,0.00222,31.05818969951783
768,0.00217,30.63020186505945
768,0.00212,31.077434531096227
768,0.00207,32.44813945595943
768,0.00202,33.07161485223246
768,0.00197,33.69755875098888
768,0.00192,33.948518650221786
768,0.00187,33.69725759005074
768,0.00182,34.191615479462904
768,0.00177,33.46396296172687
768,0.00172,34.45372737907881
768,0.00167,34.629624240382
768,0.00162,33.50719875672976
768,0.00157,36.17812070685962
768,0.00152,35.32852936135737
768,0.00146,2.418242698695434
768,0.00141,35.35186525031544
768,0.00136,36.62562459078535
768,0.00131,7.078389812984391
768,0.00126,31.187359738688034
768,0.00121,37.43573211743589
768,0.00116,34.21208134067113
768,0.00111,24.41843490671747
768,0.00106,33.26800419442491
768,0.00101,33.46935731822041
768,0.00096,38.565175420651556
768,0.00091,37.86433107815238
768,0.00086,38.217097346555086
768,0.00081,38.73758666198185
768,0.00076,39.12156437896105
768,0.00071,39.84962580047836
768,0.00066,40.477795644891124
768,0.00061,40.26012375516665
768,0.00056,40.6594810990451
768,0.00051,40.85987874295812
768,0.00045,40.86140042168007
768,0.0004,41.20068760893209
768,0.00035,41.2164897544872
768,0.0003,41.2911656318297
768,0.00025,40.60746870597343
768,0.0002,40.43979189204961
768,0.00015,39.239193002073186
768,0.0001,36.5639891020132
768,5e-05,30.328737236514915
768,0.0,15.598061720740958
